genre,lex_clean,frequency
Prophecy,BQR=/,3
Prophecy,BR/,3
Prophecy,BXR[,3
Prophecy,C<R/,3
Prophecy,C>RJT/,3
Prophecy,CC/,3
Prophecy,CD/,3
Prophecy,CJR/,3
Prophecy,CKM/,3
Prophecy,CLK[,3
Prophecy,CMJM/,3
Prophecy,CMMH/,3
Prophecy,CMR[,3
Prophecy,CN/,3
Prophecy,CXT[,3
Prophecy,FB<[,3
Prophecy,FDH/,3
Prophecy,GBH/,3
Prophecy,GBH[,3
Prophecy,GBWL/,3
Prophecy,GD<[,3
Prophecy,HMWN/,3
Prophecy,JCW<H/,3
Prophecy,JKL[,3
Prophecy,JLD[,3
Prophecy,JR>H/,3
Prophecy,KBD[,3
Prophecy,KBF/,3
Prophecy,KCL[,3
Prophecy,KPJR/,3
Prophecy,KSH[,3
Prophecy,KWN[,3
Prophecy,L>H[,3
Prophecy,LCWN/,3
Prophecy,LHBH/,3
Prophecy,M<LL/,3
Prophecy,ML>=/,3
Prophecy,MNXH/,3
Prophecy,MQDC/,3
Prophecy,MR/,3
Prophecy,MRJ>/,3
Prophecy,MRMS/,3
Prophecy,MSPD/,3
Prophecy,MY>[,3
Prophecy,NBL==/,3
Prophecy,NGD[,3
Prophecy,NGF[,3
Prophecy,NHR/,3
Prophecy,NS/,3
Prophecy,NWX[,3
Prophecy,NYB[,3
Prophecy,PX=/,3
Prophecy,PXD/,3
Prophecy,QCT/,3
Prophecy,QDM/,3
Prophecy,QJY/,3
Prophecy,QL/,3
Prophecy,QNH[,3
Prophecy,QRB[,3
Prophecy,QYH=/,3
Prophecy,QYJN/,3
Prophecy,R<B/,3
Prophecy,RC</,3
Prophecy,RDP[,3
Prophecy,RJB[,3
Prophecy,RWM=/,3
Prophecy,SGR[,3
Prophecy,SKH/,3
Prophecy,SL</,3
Prophecy,T<H[,3
Prophecy,TP>RT/,3
Prophecy,VM>/,3
Prophecy,XCK[,3
Prophecy,XDL[,3
Prophecy,XJ/,3
Prophecy,XJL/,3
Prophecy,XLP[,3
Prophecy,XM>H/,3
Prophecy,XQ/,3
Prophecy,XV>=/,3
Prophecy,XV>T/,3
Prophecy,XWY/,3
Prophecy,XZH[,3
Prophecy,Y>N/,3
Prophecy,YM>=/,3
Prophecy,YR=/,3
Prophecy,YRR=[,3
Prophecy,ZBX/,3
Prophecy,ZKR[,3
Prophecy,ZNB/,3
Prophecy,<BR/,2
Prophecy,<BWR/,2
Prophecy,<D/,2
Prophecy,<DR=[,2
Prophecy,<GL/,2
Prophecy,<GLH=/,2
Prophecy,<LH/,2
Prophecy,<NH[,2
Prophecy,<NW/,2
Prophecy,<QB/,2
Prophecy,<RF/,2
Prophecy,<WD[,2
Prophecy,<WLM/,2
Prophecy,<WQ[,2
Prophecy,<YM/,2
Prophecy,<YWM/,2
Prophecy,>JPH/,2
Prophecy,>LH/,2
Prophecy,>MRJ/,2
Prophecy,>RJ/,2
Prophecy,>RX/,2
Prophecy,>WD/,2
Prophecy,>XWR/,2
Prophecy,>ZR[,2
Prophecy,B<D/,2
Prophecy,B>C=/,2
Prophecy,B>R/,2
Prophecy,BFR/,2
Prophecy,BL<=[,2
Prophecy,BLJ/,2
Prophecy,BMH/,2
Prophecy,BQ<[,2
Prophecy,BQC[,2
Prophecy,BR>[,2
Prophecy,BRZL/,2
Prophecy,BTWLH/,2
Prophecy,BVX[,2
Prophecy,BY<[,2
Prophecy,C<N[,2
Prophecy,C>H[,2
Prophecy,C>L[,2
Prophecy,C>P[,2
Prophecy,C>WL/,2
Prophecy,C>WN/,2
Prophecy,CB</,2
Prophecy,CBJ/,2
Prophecy,CBR/,2
Prophecy,CBR=[,2
Prophecy,CBR[,2
Prophecy,CBT/,2
Prophecy,CJRH/,2
Prophecy,CKR=/,2
Prophecy,CLM=/,2
Prophecy,CLWM/,2
Prophecy,CMM[,2
Prophecy,CPK[,2
Prophecy,CQ<[,2
Prophecy,CQMH/,2
Prophecy,CRQ[,2
Prophecy,CVP[,2
Prophecy,CW>/,2
Prophecy,CWPR/,2
Prophecy,CWR/,2
Prophecy,CXD/,2
Prophecy,CXR/,2
Prophecy,D<T/,2
Prophecy,DB/,2
Prophecy,DBC/,2
Prophecy,DMH[,2
Prophecy,DWD/,2
Prophecy,FMXH/,2
Prophecy,FMX[,2
Prophecy,FQ/,2
Prophecy,FRP/,2
Prophecy,FRPH/,2
Prophecy,FRP[,2
Prophecy,G>WT/,2
Prophecy,GBH=/,2
Prophecy,GBHWT/,2
Prophecy,GBWRH/,2
Prophecy,GDL/,2
Prophecy,GLJWN/,2
Prophecy,GLL[,2
Prophecy,GLWT/,2
Prophecy,GML[,2
Prophecy,GWR[,2
Prophecy,GZJT/,2
Prophecy,HJKL/,2
Prophecy,HRH/,2
Prophecy,HSH[,2
Prophecy,JBC[,2
Prophecy,JDH[,2
Prophecy,JDJD/,2
Prophecy,JQD/,2
Prophecy,JRC[,2
Prophecy,JRH[,2
Prophecy,JWMM,2
Prophecy,JYR[,2
Prophecy,JYT[,2
Prophecy,KBH[,2
Prophecy,KHN/,2
Prophecy,KLJ/,2
Prophecy,KLWB/,2
Prophecy,KP/,2
Prophecy,KS>/,2
Prophecy,KX/,2
Prophecy,L<NH/,2
Prophecy,LB/,2
Prophecy,LJLH/,2
Prophecy,LJN[,2
Prophecy,LMD[,2
Prophecy,LQC/,2
Prophecy,LXC/,2
Prophecy,M>H/,2
Prophecy,M>KLT=/,2
Prophecy,MC<N=/,2
Prophecy,MCK[,2
Prophecy,MCL[,2
Prophecy,MCPXH/,2
Prophecy,MDBR/,2
Prophecy,MFRH/,2
Prophecy,MGDL/,2
Prophecy,MHPKH/,2
Prophecy,MKH/,2
Prophecy,ML>/,2
Prophecy,MQ/,2
Prophecy,MQR>/,2
Prophecy,MRH[,2
Prophecy,MRXQ/,2
Prophecy,MSLH/,2
Prophecy,MT/,2
Prophecy,MTNJM/,2
Prophecy,MTWQ/,2
Prophecy,MVH=/,2
Prophecy,MVR/,2
Prophecy,MWG[,2
Prophecy,MWQC/,2
Prophecy,MWR>/,2
Prophecy,MYBT/,2
Prophecy,N>Y[,2
Prophecy,NCK[,2
Prophecy,NDD[,2
Prophecy,NDX[,2
Prophecy,NGH/,2
Prophecy,NHM[,2
Prophecy,NVC[,2
Prophecy,NVP[,2
Prophecy,NXC/,2
Prophecy,NYX/,2
Prophecy,NZJR/,2
Prophecy,P<L/,2
Prophecy,PLJVH/,2
Prophecy,PRH/,2
Prophecy,PRY/,2
Prophecy,PTX[,2
Prophecy,QCR/,2
Prophecy,QDC[,2
Prophecy,QJNH/,2
Prophecy,QLL[,2
Prophecy,QN>H/,2
Prophecy,QR>=[,2
Prophecy,QRJH/,2
Prophecy,QRN/,2
Prophecy,QRXH/,2
Prophecy,QY/,2
Prophecy,QYH==/,2
Prophecy,QYJR/,2
Prophecy,R<B[,2
Prophecy,R<C/,2
Prophecy,R>CJT/,2
Prophecy,R>CWN/,2
Prophecy,RB=/,2
Prophecy,RBY[,2
Prophecy,RGZ[,2
Prophecy,RKK[,2
Prophecy,RQ,2
Prophecy,RWX[,2
Prophecy,RXB[,2
Prophecy,RXY[,2
Prophecy,SBK/,2
Prophecy,SBL==/,2
Prophecy,SJG/,2
Prophecy,SP=/,2
Prophecy,SRWX/,2
Prophecy,STR[,2
Prophecy,SWPH/,2
Prophecy,T<WDH/,2
Prophecy,TMK[,2
Prophecy,TPF[,2
Prophecy,TRW<H/,2
Prophecy,TXLH/,2
Prophecy,VRM/,2
Prophecy,VRP/,2
Prophecy,XBC[,2
Prophecy,XBL=/,2
Prophecy,XG/,2
Prophecy,XKM/,2
Prophecy,XKMH/,2
Prophecy,XLQH/,2
Prophecy,XLQ[,2
Prophecy,XLY/,2
Prophecy,XMC/,2
Prophecy,XMS/,2
Prophecy,XNP/,2
Prophecy,XRC=[,2
Prophecy,XRD[,2
Prophecy,XRY[,2
Prophecy,XSN/,2
Prophecy,XWH[,2
Prophecy,XY/,2
Prophecy,XYB[,2
Prophecy,YHL[,2
Prophecy,YLMWT/,2
Prophecy,YPP[,2
Prophecy,YW>R/,2
Prophecy,Z<M/,2
Prophecy,ZHB/,2
Prophecy,ZNH[,2
Prophecy,ZR/,2
Prophecy,<B/,1
Prophecy,<BD/,1
Prophecy,<BT/,1
Prophecy,<CN=/,1
Prophecy,<CQ[,1
Prophecy,<CWQJM/,1
Prophecy,<D=/,1
Prophecy,<FB/,1
Prophecy,<FJRJ/,1
Prophecy,<GLH/,1
Prophecy,<JP/,1
Prophecy,<JPH/,1
Prophecy,<KS/,1
Prophecy,<KS[,1
Prophecy,<LH=/,1
Prophecy,<LJLH/,1
Prophecy,<LJWN/,1
Prophecy,<LL[,1
Prophecy,<LMH/,1
Prophecy,<LM[,1
Prophecy,<LP[,1
Prophecy,<LZ/,1
Prophecy,<MJR/,1
Prophecy,<ML/,1
Prophecy,<MQ[,1
Prophecy,<NN/,1
Prophecy,<NN[,1
Prophecy,<NWCJM/,1
Prophecy,<RBH/,1
Prophecy,<RH[,1
Prophecy,<RJPJM/,1
Prophecy,<RWM/,1
Prophecy,<SJS/,1
Prophecy,<TM[,1
Prophecy,<TWD/,1
Prophecy,<TWD=/,1
Prophecy,<VLP/,1
Prophecy,<WR[,1
Prophecy,<WT[,1
Prophecy,<WY[,1
Prophecy,<WZ[,1
Prophecy,<YB/,1
Prophecy,<YRH/,1
Prophecy,<YRT/,1
Prophecy,<Z/,1
Prophecy,<Z=/,1
Prophecy,<Z===/,1
Prophecy,<ZQ[,1
Prophecy,<ZRH/,1
Prophecy,>BH[,1
Prophecy,>BJR=/,1
Prophecy,>BK[,1
Prophecy,>BL=[,1
Prophecy,>BN/,1
Prophecy,>BQ/,1
Prophecy,>BWS/,1
Prophecy,>CMH/,1
Prophecy,>DJR/,1
Prophecy,>DM[,1
Prophecy,>GDH/,1
Prophecy,>GMWN/,1
Prophecy,>J/,1
Prophecy,>JL=/,1
Prophecy,>JL==/,1
Prophecy,>JTN/,1
Prophecy,>KR/,1
Prophecy,>M/,1
Prophecy,>MH=/,1
Prophecy,>MJY/,1
Prophecy,>MRH/,1
Prophecy,>MT/,1
Prophecy,>MWNH/,1
Prophecy,>MY[,1
Prophecy,>NH=[,1
Prophecy,>NJH/,1
Prophecy,>NP[,1
Prophecy,>NWC/,1
Prophecy,>P,1
Prophecy,>PJQ/,1
Prophecy,>PL/,1
Prophecy,>PLH/,1
Prophecy,>SJR=/,1
Prophecy,>T/,1
Prophecy,>V/,1
Prophecy,>WB/,1
Prophecy,>WH[,1
Prophecy,>WLJ,1
Prophecy,>WYR/,1
Prophecy,>XRWN/,1
Prophecy,>XR[,1
Prophecy,>XZ[,1
Prophecy,>YB</,1
Prophecy,>YL/,1
Prophecy,>YR[,1
Prophecy,B<JM/,1
Prophecy,B<L/,1
Prophecy,B>C/,1
Prophecy,BCS[,1
Prophecy,BDJL/,1
Prophecy,BDL/,1
Prophecy,BFM/,1
Prophecy,BGD/,1
Prophecy,BJNH/,1
Prophecy,BJYH/,1
Prophecy,BLG[,1
Prophecy,BLS[,1
Prophecy,BQJ</,1
Prophecy,BR=====/,1
Prophecy,BRJT/,1
Prophecy,BRJX/,1
Prophecy,BRKH=/,1
Prophecy,BRX[,1
Prophecy,BT=/,1
Prophecy,BTH/,1
Prophecy,BTH=/,1
Prophecy,BWC[,1
Prophecy,BWQR/,1
Prophecy,BYWR/,1
Prophecy,BZ/,1
Prophecy,C<<=[,1
Prophecy,C<<[,1
Prophecy,C<CW<JM/,1
Prophecy,C>B[,1
Prophecy,C>GH/,1
Prophecy,C>LH=/,1
Prophecy,C>NN/,1
Prophecy,CBJS/,1
Prophecy,CBR=/,1
Prophecy,CBT=/,1
Prophecy,CBT[,1
Prophecy,CBWT/,1
Prophecy,CDPWN/,1
Prophecy,CFH[,1
Prophecy,CJR[,1
Prophecy,CJT[,1
Prophecy,CKB[,1
Prophecy,CKM[,1
Prophecy,CKN[,1
Prophecy,CKX[,1
Prophecy,CLG/,1
Prophecy,CLKT/,1
Prophecy,CLL[,1
Prophecy,CLM/,1
Prophecy,CLMNJM/,1
Prophecy,CMC/,1
Prophecy,CMH/,1
Prophecy,CMN[,1
Prophecy,CNJ/,1
Prophecy,CNJ=/,1
Prophecy,CNN[,1
Prophecy,CPL==/,1
Prophecy,CQH[,1
Prophecy,CQL/,1
Prophecy,CQR/,1
Prophecy,CQV[,1
Prophecy,CR==/,1
Prophecy,CW>H/,1
Prophecy,CWB=[,1
Prophecy,CWL/,1
Prophecy,CWV/,1
Prophecy,CWV[,1
Prophecy,D<H/,1
Prophecy,DBR=/,1
Prophecy,DBR==/,1
Prophecy,DBWRH/,1
Prophecy,DJN/,1
Prophecy,DJN[,1
Prophecy,DK>[,1
Prophecy,DLQ[,1
Prophecy,DMCQ/,1
Prophecy,DMH=[,1
Prophecy,DMM[,1
Prophecy,DWC[,1
Prophecy,DWGH/,1
Prophecy,DWJ=/,1
Prophecy,DWX[,1
Prophecy,F<R/,1
Prophecy,FFWN/,1
Prophecy,FH/,1
Prophecy,FHRNJM/,1
Prophecy,FJD/,1
Prophecy,FKJH/,1
Prophecy,FKJR/,1
Prophecy,FKL[,1
Prophecy,FM>L/,1
Prophecy,FMX/,1
Prophecy,FPQ[,1
Prophecy,FPX[,1
Prophecy,FQR[,1
Prophecy,FRJD/,1
Prophecy,FRQ/,1
Prophecy,FRWK/,1
Prophecy,FX/,1
Prophecy,G>H/,1
Prophecy,G>WH/,1
Prophecy,GBJ/,1
Prophecy,GBWLH/,1
Prophecy,GCM/,1
Prophecy,GDJ/,1
Prophecy,GDJH/,1
Prophecy,GDR/,1
Prophecy,GDR[,1
Prophecy,GJL[,1
Prophecy,GLGL/,1
Prophecy,GLJL/,1
Prophecy,GLX[,1
Prophecy,GMWL/,1
Prophecy,GNB/,1
Prophecy,GPN/,1
Prophecy,GRC[,1
Prophecy,GRWN/,1
Prophecy,GRZN/,1
Prophecy,GWLH/,1
Prophecy,GZ/,1
Prophecy,GZ</,1
Prophecy,GZLH/,1
Prophecy,GZL[,1
Prophecy,GZM/,1
Prophecy,GZR=[,1
Prophecy,HDH[,1
Prophecy,HGH[,1
Prophecy,HKRH/,1
Prophecy,HL>H,1
Prophecy,HRH[,1
Prophecy,HRJSH/,1
Prophecy,J<D[,1
Prophecy,J>R/,1
Prophecy,JCN=[,1
Prophecy,JD<NJ/,1
Prophecy,JLL[,1
Prophecy,JMJN/,1
Prophecy,JNQ[,1
Prophecy,JPH/,1
Prophecy,JPJ/,1
Prophecy,JQB/,1
Prophecy,JQC[,1
Prophecy,JQD[,1
Prophecy,JRKH/,1
Prophecy,JRQWN/,1
Prophecy,JSD[,1
Prophecy,JSR[,1
Prophecy,JVB[,1
Prophecy,JXJD/,1
Prophecy,JYG[,1
Prophecy,KBD/,1
Prophecy,KBJR/,1
Prophecy,KBRH/,1
Prophecy,KBS[,1
Prophecy,KCJ/,1
Prophecy,KJ/,1
Prophecy,KJMH/,1
Prophecy,KLH=/,1
Prophecy,KLJL/,1
Prophecy,KLJWN/,1
Prophecy,KN/,1
Prophecy,KNWR/,1
Prophecy,KPH/,1
Prophecy,KPR/,1
Prophecy,KPR[,1
Prophecy,KPTWR/,1
Prophecy,KR/,1
Prophecy,KR<JM/,1
Prophecy,KR<[,1
Prophecy,KRML/,1
Prophecy,KSJL=/,1
Prophecy,KTP/,1
Prophecy,KTT[,1
Prophecy,KWKB/,1
Prophecy,KWL[,1
Prophecy,KXD[,1
Prophecy,KZB/,1
Prophecy,LBC[,1
Prophecy,LBJ>/,1
Prophecy,LBNH/,1
Prophecy,LBN[,1
Prophecy,LMD/,1
Prophecy,LXM[,1
Prophecy,LXY[,1
Prophecy,M<BRH/,1
Prophecy,M<DR/,1
Prophecy,M<FR/,1
Prophecy,M<JN/,1
Prophecy,M<LH=/,1
Prophecy,M<NH/,1
Prophecy,M<RH/,1
Prophecy,M<RYH/,1
Prophecy,M<VPT/,1
Prophecy,M<WP/,1
Prophecy,M>N[,1
Prophecy,M>WRH/,1
Prophecy,M>ZNJM/,1
Prophecy,MBYR/,1
Prophecy,MC<N/,1
Prophecy,MC<NH/,1
Prophecy,MCLWX/,1
Prophecy,MCLX/,1
Prophecy,MCM</,1
Prophecy,MCM<T/,1
Prophecy,MCMN/,1
Prophecy,MCTH/,1
Prophecy,MCX[,1
Prophecy,MF>T/,1
Prophecy,MFPX/,1
Prophecy,MFWF/,1
Prophecy,MFWKH/,1
Prophecy,MFWR/,1
Prophecy,MHL[,1
Prophecy,MHRH/,1
Prophecy,MHR[,1
Prophecy,MHWMH/,1
Prophecy,MJCWR/,1
Prophecy,MKCLH/,1
Prophecy,MKCWL/,1
Prophecy,MKR[,1
Prophecy,MKWN/,1
Prophecy,MLK[,1
Prophecy,MLQXJM/,1
Prophecy,MLWN/,1
Prophecy,MLWNH/,1
Prophecy,MMLKT/,1
Prophecy,MN<[,1
Prophecy,MNWS/,1
Prophecy,MNWXH/,1
Prophecy,MPL/,1
Prophecy,MQCH=/,1
Prophecy,MQCH==/,1
Prophecy,MR>H/,1
Prophecy,MRBH/,1
Prophecy,MRBQ/,1
Prophecy,MRKBH/,1
Prophecy,MRMH/,1
Prophecy,MRZX/,1
Prophecy,MSK[,1
Prophecy,MSPR/,1
Prophecy,MSS[,1
Prophecy,MSTWR/,1
Prophecy,MTM/,1
Prophecy,MVH===/,1
Prophecy,MVPXT/,1
Prophecy,MW<D/,1
Prophecy,MW<P/,1
Prophecy,MWPT/,1
Prophecy,MWT/,1
Prophecy,MWYQ=/,1
Prophecy,MX/,1
Prophecy,MXGRT/,1
Prophecy,MXLH==/,1
Prophecy,MXLYWT/,1
Prophecy,MXNH/,1
Prophecy,MXSH/,1
Prophecy,MZ<R/,1
Prophecy,MZMRH/,1
Prophecy,MZRQ/,1
Prophecy,MZRX/,1
Prophecy,N<RH/,1
Prophecy,N<RT/,1
Prophecy,N<YWY/,1
Prophecy,NBJ>H/,1
Prophecy,NBLH/,1
Prophecy,NBLH=/,1
Prophecy,NBL[,1
Prophecy,NCMH/,1
Prophecy,NCP/,1
Prophecy,NDBH/,1
Prophecy,NDH[,1
Prophecy,NGH[,1
Prophecy,NGP/,1
Prophecy,NHG[,1
Prophecy,NHJ/,1
Prophecy,NHLL/,1
Prophecy,NHMH/,1
Prophecy,NHR[,1
Prophecy,NJYWY/,1
Prophecy,NKRJ/,1
Prophecy,NKX/,1
Prophecy,NMR/,1
Prophecy,NQB[,1
Prophecy,NQD/,1
Prophecy,NQH[,1
Prophecy,NQJQ/,1
Prophecy,NQJWN/,1
Prophecy,NQM[,1
Prophecy,NQP=[,1
Prophecy,NQPH/,1
Prophecy,NQRH/,1
Prophecy,NSH[,1
Prophecy,NSS[,1
Prophecy,NTC[,1
Prophecy,NTQ[,1
Prophecy,NV</,1
Prophecy,NVPH/,1
Prophecy,NWH=/,1
Prophecy,NWM[,1
Prophecy,NXH=[,1
Prophecy,NYR/,1
Prophecy,NYR[,1
Prophecy,NZM/,1
Prophecy,P<R[,1
Prophecy,P>H=/,1
Prophecy,P>R/,1
Prophecy,P>RH/,1
Prophecy,P>R[,1
Prophecy,PDH[,1
Prophecy,PG<[,1
Prophecy,PGR/,1
Prophecy,PL>/,1
Prophecy,PLJV/,1
Prophecy,PLV[,1
Prophecy,PNH[,1
Prophecy,PQDH/,1
Prophecy,PR/,1
Prophecy,PRF[,1
Prophecy,PRH[,1
Prophecy,PRR[,1
Prophecy,PRSH/,1
Prophecy,PRV[,1
Prophecy,PRWT/,1
Prophecy,PRX/,1
Prophecy,PRY[,1
Prophecy,PSJL/,1
Prophecy,PT=/,1
Prophecy,PTJGJL/,1
Prophecy,PTN/,1
Prophecy,PTX/,1
Prophecy,PWY[,1
Prophecy,PXD[,1
Prophecy,PY</,1
Prophecy,PYH[,1
Prophecy,QBY[,1
Prophecy,QC/,1
Prophecy,QCB[,1
Prophecy,QCH[,1
Prophecy,QCRJM/,1
Prophecy,QCR[,1
Prophecy,QDM[,1
Prophecy,QDQD/,1
Prophecy,QJR/,1
Prophecy,QLH=[,1
Prophecy,QN/,1
Prophecy,QN>[,1
Prophecy,QRQ</,1
Prophecy,QSM[,1
Prophecy,QVN[,1
Prophecy,QVRT/,1
Prophecy,QVR[,1
Prophecy,QWMH/,1
Prophecy,QWY=[,1
Prophecy,QWY[,1
Prophecy,QYP[,1
Prophecy,QYR=[,1
Prophecy,R<=/,1
Prophecy,R<===/,1
Prophecy,R<B=/,1
Prophecy,R<C[,1
Prophecy,R<LH/,1
Prophecy,R>C=/,1
Prophecy,RBB[,1
Prophecy,RC<H/,1
Prophecy,RDJD/,1
Prophecy,RHB[,1
Prophecy,RJB/,1
Prophecy,RKB[,1
Prophecy,RMS[,1
Prophecy,RNN[,1
Prophecy,RP>[,1
Prophecy,RPH[,1
Prophecy,RSJS=/,1
Prophecy,RWY[,1
Prophecy,RXB=/,1
Prophecy,RXB==/,1
Prophecy,RXMJM/,1
Prophecy,RXM[,1
Prophecy,RXQ[,1
Prophecy,RXWQ/,1
Prophecy,RYH[,1
Prophecy,RYPH/,1
Prophecy,RYX[,1
Prophecy,RYY[,1
Prophecy,RZWN/,1
Prophecy,S<D[,1
Prophecy,S<JP/,1
Prophecy,S<P[,1
Prophecy,S<R/,1
Prophecy,S>N[,1
Prophecy,S>WN/,1
Prophecy,SB>/,1
Prophecy,SBJB/,1
Prophecy,SDJN/,1
Prophecy,SJRH/,1
Prophecy,SLX[,1
Prophecy,SMK[,1
Prophecy,SPH[,1
Prophecy,SQL[,1
Prophecy,SRH/,1
Prophecy,SRP[,1
Prophecy,SRR[,1
Prophecy,SWD/,1
Prophecy,SWK=[,1
Prophecy,SWP[,1
Prophecy,SWXH/,1
Prophecy,T<B[,1
Prophecy,T<LH/,1
Prophecy,T<LWLJM/,1
Prophecy,T<R/,1
Prophecy,T>B=[,1
Prophecy,T>NH/,1
Prophecy,TBLJT/,1
Prophecy,TBN/,1
Prophecy,THWM/,1
Prophecy,TMJM/,1
Prophecy,TP/,1
Prophecy,TPLH/,1
Prophecy,TQ<[,1
Prophecy,TW<BH/,1
Prophecy,TWDH/,1
Prophecy,TWL</,1
Prophecy,VB<T/,1
Prophecy,VMN[,1
Prophecy,VPP[,1
Prophecy,VRJ/,1
Prophecy,VRP[,1
Prophecy,VRX/,1
Prophecy,VWB=/,1
Prophecy,VWBH/,1
Prophecy,VWB[,1
Prophecy,VXN[,1
Prophecy,XB>[,1
Prophecy,XBL=[,1
Prophecy,XBL[,1
Prophecy,XBR/,1
Prophecy,XBWRH/,1
Prophecy,XCC/,1
Prophecy,XCKH/,1
Prophecy,XGWRH/,1
Prophecy,XJJM/,1
Prophecy,XKH[,1
Prophecy,XLB/,1
Prophecy,XLB=/,1
Prophecy,XLH[,1
Prophecy,XLJ/,1
Prophecy,XLJL/,1
Prophecy,XLL[,1
Prophecy,XLQ/,1
Prophecy,XMD/,1
Prophecy,XMDH/,1
Prophecy,XMD[,1
Prophecy,XML[,1
Prophecy,XMR/,1
Prophecy,XMR=/,1
Prophecy,XMWR/,1
Prophecy,XMWY=/,1
Prophecy,XMY/,1
Prophecy,XNJT/,1
Prophecy,XNN[,1
Prophecy,XPF[,1
Prophecy,XPH/,1
Prophecy,XPR=[,1
Prophecy,XPR[,1
Prophecy,XPY[,1
Prophecy,XQQ[,1
Prophecy,XR/,1
Prophecy,XRB=/,1
Prophecy,XRBH=/,1
Prophecy,XRB[,1
Prophecy,XRC=====/,1
Prophecy,XRH[,1
Prophecy,XRJ=/,1
Prophecy,XRJV/,1
Prophecy,XRM=[,1
Prophecy,XRP/,1
Prophecy,XRPH/,1
Prophecy,XRV/,1
Prophecy,XRWY/,1
Prophecy,XSR==/,1
Prophecy,XTM[,1
Prophecy,XTR[,1
Prophecy,XV>/,1
Prophecy,XV>H=/,1
Prophecy,XV>[,1
Prophecy,XVR/,1
Prophecy,XWC[,1
Prophecy,XWL/,1
Prophecy,XYR/,1
Prophecy,XZH=/,1
Prophecy,XZQ/,1
Prophecy,XZQ=/,1
Prophecy,XZQH=/,1
Prophecy,XZQ[,1
Prophecy,XZWN/,1
Prophecy,Y<DH/,1
Prophecy,Y<QH/,1
Prophecy,Y>H=/,1
Prophecy,YBJ/,1
Prophecy,YDQ[,1
Prophecy,YHRJM/,1
Prophecy,YL/,1
Prophecy,YLM/,1
Prophecy,YLX[,1
Prophecy,YMD/,1
Prophecy,YMR/,1
Prophecy,YMX/,1
Prophecy,YN/,1
Prophecy,YNJPH/,1
Prophecy,YP<NJ/,1
Prophecy,YPWN/,1
Prophecy,YPWR/,1
Prophecy,YR/,1
Prophecy,YR===/,1
Prophecy,YRH/,1
Prophecy,YRP[,1
Prophecy,YRR[,1
Prophecy,YRWR=/,1
Prophecy,YWQH/,1
Prophecy,YXH/,1
Prophecy,Z>B/,1
Prophecy,ZBWB/,1
Prophecy,ZJT/,1
Prophecy,ZKH[,1
Prophecy,ZMR=[,1
Prophecy,ZMRH/,1
Prophecy,ZMRH=/,1
Prophecy,ZMR[,1
Prophecy,ZQN=/,1
Prophecy,ZRH[,1
Prophecy,ZRM/,1
Prophecy,ZRW</,1
Prophecy,ZWR[,1
